15518482,그린열쇠,소매,3611025032,세종특별자치시 세종특별자치시 조치원읍 섭골길 41-6,127.2883081,36.61398109
20495418,수뢰건강원,소매,3611036033,세종특별자치시 연서면 당산로 356-2,127.2831773,36.5631853
15515364,고모네,음식,3611037021,세종특별자치시 전의면 북암천길 31,127.203881,36.68168537
24983415,언더그라운드레코드,학문/교육,3611025024,세종특별자치시 조치원읍 새내16길 37,127.2996867,36.60427042
15505587,고운향기음악학원,학문/교육,3611011200,세종특별자치시 마음로 181,127.2280678,36.5148427
20492495,LG화장품,소매,3611025031,세종특별자치시 조치원읍 허만석로 60,127.2977252,36.58636991
20151319,죽림건강원,소매,3611025030,세종특별자치시 조치원읍 도장말길 42,127.2967458,36.59085215
22966188,조일식품,소매,3611025027,세종특별자치시 조치원읍 새내로 45-8,127.2988165,36.59544249
3111975,건국세차장,생활서비스,3611025034,세종특별자치시 조치원읍 새내로 182,127.2972905,36.6084289
15565282,대영오토바이,생활서비스,3611025027,세종특별자치시 세종특별자치시 조치원읍 새내로 61,127.2985869,36.59735169
22967310,삼일세탁소,생활서비스,3611025030,세종특별자치시 조치원읍 충현로 72,127.2971306,36.59525231
24124111,재경DND영어왕수학학원,학문/교육,3611034021,세종특별자치시 금남면 용포2길 70,127.2797133,36.46326433
24164035,경인랜트카,생활서비스,3611025030,세종특별자치시 조치원읍 죽림로 56,127.2978081,36.59202097
24014745,고려페인트,생활서비스,3611039023,세종특별자치시 소정면 소정구길 262,127.1608486,36.72600747
15493006,개별용달,생활서비스,3611025032,세종특별자치시 세종특별자치시 조치원읍 운주산로 60,127.2892701,36.63583198
6125024,대성학원,학문/교육,3611033021,세종특별자치시 부강면 부강신대길 53,127.3634687,36.53180996
23142728,백마미용실,생활서비스,3611025027,세종특별자치시 조치원읍 으뜸길 136,127.2975671,36.59764309
24354068,만도카정비공업사,생활서비스,3611025034,세종특별자치시 조치원읍 새내로 217,127.2962919,36.61129785
6104586,금남카센터,생활서비스,3611034030,세종특별자치시 금남면 금남구즉로 473,127.3282581,36.48017506
15517330,금천정미소,생활서비스,3611034027,세종특별자치시 세종특별자치시 금남면 금천1길 8,127.3170759,36.4407369
20173597,시장감자탕,음식,3611025021,세종특별자치시 조치원읍 조치원로 30-8,127.300107,36.60104657
6105895,세종시자동차전문정비사업조합,생활서비스,3611025027,세종특별자치시 조치원읍 산책1길 30,127.3016538,36.59436868
21948265,원협아름다운정원,소매,3611025029,세종특별자치시 조치원읍 대첩로 13,127.2944583,36.59538072
23055953,너랑나랑분식,음식,3611034021,세종특별자치시 금남면 용포2길 72,127.2800689,36.46341968
22894698,가야미용실,생활서비스,3611037021,세종특별자치시 전의면 운주산로 1192,127.2046653,36.6794016
11711182,현대블루핸즈현대세종서비스,생활서비스,3611036021,세종특별자치시 연서면 당산로 487,127.2896381,36.57377715
24973298,해피스넥,소매,3611033025,세종특별자치시 부강면 부강외천로 254-29,127.3971083,36.52699197
22893631,금지미용실,생활서비스,3611037021,세종특별자치시 전의면 운주산로 1252,127.1980656,36.68033963
20759068,프라임부동산,부동산,3611010600,세종특별자치시 노을3로 14,127.2571609,36.48234018
20510586,소문난조개구이,음식,3611025022,세종특별자치시 조치원읍 문화로 12,127.3012337,36.60253116
20153254,우리식당,음식,3611034038,세종특별자치시 금남면 금남구즉로 90,127.2887008,36.47361924
23427259,세종반점,음식,3611036031,세종특별자치시 연서면 용연로 763,127.2601614,36.55873692
5741433,일번지마트,소매,3611011000,세종특별자치시 세종특별자치시 도움8로 81,127.2706027,36.5044129
24076837,유흥근타이어타운,소매,3611036021,세종특별자치시 연서면 세종로 2140,127.2928276,36.57811291
23334284,가마명가,음식,3611035024,세종특별자치시 장군면 장척로 563-1,127.2204148,36.49976966
23770944,전동남원추어탕,음식,3611038031,세종특별자치시 전동면 운주산로 300,127.2712778,36.65010642
20162008,레몬트리,음식,3611025029,세종특별자치시 조치원읍 충현로 103,127.2953423,36.59772008
15280485,대상웰라이프신조치원지사,소매,3611025022,세종특별자치시 조치원읍 터미널안길 91,127.3015601,36.60103707
21943744,보화수산,소매,3611025025,세종특별자치시 조치원읍 조치원8길 34-7,127.3003408,36.59991242
21709241,조치원왕수학교실학원,학문/교육,3611025028,세종특별자치시 조치원읍 충현로 159,127.2941772,36.60292216
22015034,샤인창호대리점,생활서비스,3611036022,세종특별자치시 연서면 도원로 155,127.2807481,36.57938345
22015289,형제고물상,소매,3611034038,세종특별자치시 금남면 용포로 120-18,127.2817237,36.46908935
22015296,서면국촌1리구판장,소매,3611036030,세종특별자치시 연서면 국촌1길 16-1,127.2719001,36.57204796
22016210,유명카센터,생활서비스,3611037022,세종특별자치시 전의면 운주산로 1144,127.2093196,36.67831511
22019678,꼬꼬닭집,소매,3611036033,세종특별자치시 연서면 당산로 359-1,127.2829937,36.5637069
22019691,고향산천부동산중개사무소,부동산,3611036033,세종특별자치시 연서면 당산로 342-1,127.282472,36.56213566
22020473,"김태신,충만고물상사",소매,3611037033,세종특별자치시 전의면 의당전의로 382-4,127.1744824,36.63089235
22016934,동양철물점,소매,3611025026,세종특별자치시 조치원읍 장안로 15,127.3014556,36.60023438
22022722,건영자원,소매,3611031024,세종특별자치시 연기면 수왕로 426,127.2326505,36.54257558
9171334,파랑새분식,음식,3611025034,세종특별자치시 조치원읍 내창1길 34-1,127.2900573,36.60852121
20171846,노골대식당,음식,3611039023,세종특별자치시 소정면 소정구길 249,127.1595428,36.72563779
25381116,김밥천국,음식,3611035025,세종특별자치시 장군면 대학길 300,127.2097434,36.462407
21991765,상희공인중개사,부동산,3611025028,세종특별자치시 조치원읍 행복4길 39,127.2940818,36.60481412
22008187,동면어린이집,학문/교육,3611032021,세종특별자치시 연동면 연지길 24,127.3288794,36.55687244
22008216,현대자동차AS서창점,생활서비스,3611025034,세종특별자치시 조치원읍 새내로 197-4,127.2963169,36.60977496
25918930,금덕요업,소매,3611025028,세종특별자치시 세종특별자치시 조치원읍 세종로 2390,127.2906324,36.60065711
21992266,KT대전네트워크서비스센터,생활서비스,3611036021,세종특별자치시 연서면 아홉거리길 100,127.2841208,36.59410245
22014305,혜선꽃집,소매,3611025034,세종특별자치시 조치원읍 충현로 230-2,127.2939168,36.60941831
20125355,화월식당,음식,3611025027,세종특별자치시 조치원읍 새내4길 24,127.3000964,36.59727045
9479012,돼지삼형제분식,음식,3611033021,세종특별자치시 부강면 부강로 25-3,127.3667379,36.52804223
22014943,성불원,생활서비스,3611038031,세종특별자치시 전동면 심동로 393-100,127.3003245,36.68085819
21985351,근영나염,생활서비스,3611025029,세종특별자치시 조치원읍 신흥샛터길 41-4,127.2952228,36.59734086
9329291,굿모닝주유소,생활서비스,3611037021,세종특별자치시 전의면 서정길 6,127.1948047,36.68296712
11730026,오일뱅크보람셀프,생활서비스,3611010400,세종특별자치시 금남구즉로 19,127.2829916,36.46953857
7452340,한상공구,소매,3611034021,세종특별자치시 금남면 용포로 114,127.2816735,36.46848522
21966923,리필텍,소매,3611025024,세종특별자치시 조치원읍 새내로 127,127.297505,36.60326625
24176028,서울축협연기하치장,소매,3611036026,세종특별자치시 연서면 도신고복로 480-5,127.218837,36.59672952
20748806,티스테이션,소매,3611036021,세종특별자치시 연서면 세종로 2140,127.2928276,36.57811291
15506147,경성칼국수,음식,3611011000,세종특별자치시 가름로 170-14,127.2585282,36.49695748
15535685,능률영어빨간펜수학도담점,학문/교육,3611011400,세종특별자치시 세종특별자치시 보듬4로 20,127.2627108,36.51260152
20509226,일미식당,음식,3611039023,세종특별자치시 소정면 세종로 4689,127.1647707,36.72875662
23018411,가족식당,음식,3611034037,세종특별자치시 금남면 금남구즉로 168,127.2963802,36.47584573
20768940,OK부동산,부동산,3611010600,세종특별자치시 노을1로 16,127.2606235,36.48084763
21947217,백합혼수방,소매,3611025025,세종특별자치시 조치원읍 새내10길 20,127.2993773,36.60016811
23484545,부강파랑새마트,소매,3611033021,세종특별자치시 부강면 부강로 29-5,127.3660993,36.5283002
4921476,우리식당,음식,3611036033,세종특별자치시 연서면 당산로 354,127.2831225,36.56306782
22930991,남원추어탕,음식,3611034021,세종특별자치시 금남면 용포로 87-4,127.2812538,36.46680642
23195393,헤어이미지,생활서비스,3611025026,세종특별자치시 조치원읍 새내8길 55,127.3017611,36.59982162
24902671,놀자당구장,관광/여가/오락,3611034021,세종특별자치시 금남면 용포로 68,127.2811727,36.46471509
22860471,원조닭발,음식,3611025027,세종특별자치시 조치원읍 번영1길 19,127.2994055,36.59580643
24557878,연기군산림조합,소매,3611025029,세종특별자치시 조치원읍 세종로 2355,127.2902473,36.59754565
22094740,만인공인중개사,부동산,3611025030,세종특별자치시 조치원읍 도원로 16,127.2908988,36.59108787
22094845,디엘케이,소매,3611036032,세종특별자치시 연서면 공단로 157,127.265668,36.55290408
21546319,연세꽃화원,소매,3611025027,세종특별자치시 조치원읍 조치원4길 123,127.2998744,36.59586326
25796734,친구네밥상,음식,3611033021,세종특별자치시 부강면 부촌길 17,127.3676883,36.52789407
15040979,세종시공인중개사사무소,부동산,3611025030,세종특별자치시 세종특별자치시 조치원읍 산막길 17,127.295727,36.59351371
22949197,가마솥식당,음식,3611025030,세종특별자치시 조치원읍 충현로 72,127.2971306,36.59525231
25831758,서울건강원,소매,3611034021,세종특별자치시 세종특별자치시 금남면 용포로 108,127.2817969,36.46841387
11740666,복골,음식,3611033024,세종특별자치시 부강면 갈산산수로 128-95,127.359234,36.54427819
25895920,한티공인중개사사무소,부동산,3611033021,세종특별자치시 부강면 청연로 101,127.3638695,36.5319653
25898481,예양편의점,소매,3611032026,세종특별자치시 연동면 청연로 783,127.322515,36.57316644
22018005,금빛주유소,생활서비스,3611025034,세종특별자치시 조치원읍 새내로 182,127.2972905,36.6084289
25840945,대성모터,소매,3611033021,세종특별자치시 부강면 시장길 46,127.3672188,36.53069438
17926432,세종소방서식당운영위원회,음식,3611011000,세종특별자치시 세종특별자치시 절재로 301,127.2736775,36.50627014
7126899,팔도강산노래클럽,관광/여가/오락,3611034021,세종특별자치시 금남면 용포로 79,127.2811841,36.46589576
6213131,아케리,학문/교육,3611034023,세종특별자치시 금남면 감성길 45-9,127.2912585,36.44271333
6737635,학교,음식,3611025025,세종특별자치시 조치원읍 새내8길 17,127.2992702,36.59964478
6737821,욱일당구클럽,관광/여가/오락,3611025028,세종특별자치시 조치원읍 행복2길 21,127.292391,36.6039119
6834865,청실홍실,소매,3611034021,세종특별자치시 금남면 용포로 98,127.2818848,36.46735095
6972918,아로마벨,생활서비스,3611025030,세종특별자치시 조치원읍 도장말길 30,127.2974675,36.59014445
7060558,영농자재종합판매장,소매,3611037022,세종특별자치시 전의면 운주산로 1177-2,127.2063272,36.6788179
7090323,이수진에스테틱,생활서비스,3611010600,세종특별자치시 누리로 54,127.251953,36.47613428
6036647,굿모닝월드,소매,3611037028,세종특별자치시 전의면 산단길 255,127.217265,36.70132989
6848273,세종특별자치시향교,생활서비스,3611031021,세종특별자치시 연기면 교촌3길 13,127.2812841,36.54323908
6659977,자금성,음식,3611025028,세종특별자치시 조치원읍 행복5길 32,127.2932537,36.60491736
6741776,퀸호프,음식,3611025030,세종특별자치시 조치원읍 도장말길 52,127.2974765,36.59161347
20744499,가나공인중개사,부동산,3611036021,세종특별자치시 연서면 세종로 2142,127.292893,36.57829354
21991762,리치랜드,소매,3611025028,세종특별자치시 조치원읍 문화길 23,127.289539,36.60165994
22029126,황금부동산,부동산,3611031021,세종특별자치시 연기면 당산로 132,127.2777929,36.54513757
11713570,충남순대국밥,음식,3611034021,세종특별자치시 금남면 용포로 97-11,127.2806215,36.46761371
6710863,금단양만,음식,3611031022,세종특별자치시 연기면 당산로 214,127.2784186,36.55232403
22030484,고려주단,소매,3611025027,세종특별자치시 조치원읍 새내로 69,127.2985023,36.59804513
20729427,웅진씽크빅,학문/교육,3611010600,세종특별자치시 노을1로 16,127.2606235,36.48084763
9998600,이순이부동산중개사무소,부동산,3611025029,세종특별자치시 조치원읍 도원1로 16,127.289886,36.59184787
6671974,황가네칼국수,음식,3611034021,세종특별자치시 금남면 대평시장1길 16,127.2821465,36.46680278
6719534,서원상회,소매,3611037021,세종특별자치시 전의면 장터길 6,127.2048605,36.67891626
25879967,드림건재철물,소매,3611037022,세종특별자치시 세종특별자치시 전의면 왕의물로 39,127.20385,36.68251426
6619949,세종오피스,소매,3611025027,세종특별자치시 조치원읍 새내4길 3,127.2992458,36.59740063
6861991,비어팩토리,음식,3611010600,세종특별자치시 노을3로 104,127.2537315,36.48034511
23143405,모양세미용실,생활서비스,3611025025,세종특별자치시 조치원읍 조치원8길 31,127.3008522,36.60022183
22034274,금성농기계,소매,3611025027,세종특별자치시 조치원읍 새내로 61-2,127.2985966,36.59750496
6931264,쇼군참치&초밥전문점,음식,3611010600,세종특별자치시 노을3로 25,127.259329,36.48084862
25877338,파크랜드조치원점,소매,3611025021,세종특별자치시 조치원읍 조치원로 30,127.2999256,36.60133389
16095882,종촌상회,음식,3611011100,세종특별자치시 도움1로 106,127.2481243,36.50281338
6632851,부어치킨,음식,3611025028,세종특별자치시 조치원읍 충현로 98,127.2958048,36.59724517
6633357,세종회수산센터,음식,3611025030,세종특별자치시 조치원읍 충현로 58-14,127.2980396,36.59484312
22424876,E안경,소매,3611025022,세종특별자치시 조치원읍 상안길 27-1,127.3034626,36.60326517
20138162,전의맛집,음식,3611037021,세종특별자치시 전의면 읍내길 6,127.204841,36.6797272
6682677,소고기국밥,음식,3611025021,세종특별자치시 조치원읍 보람길 7,127.2966011,36.60063841
6727819,실광식당,음식,3611031022,세종특별자치시 연기면 당산로 233,127.2770621,36.55405515
6934104,일구건축인력,생활서비스,3611025029,세종특별자치시 조치원읍 충현로 103,127.2953423,36.59772008
6934105,해동모텔,숙박,3611025025,세종특별자치시 조치원읍 새내9길 11,127.297746,36.60010444
7027919,아이비클럽,소매,3611025024,세종특별자치시 조치원읍 새내로 121-1,127.2976767,36.60281666
16166047,삼성영어,학문/교육,3611011200,세종특별자치시 마음안로 13,127.2383295,36.50444554
16167325,세종박사1공인중개사사무소,부동산,3611011400,세종특별자치시 한누리대로 589,127.2584589,36.5159277
6634328,황금부동산,부동산,3611025028,세종특별자치시 조치원읍 행복길 10-1,127.2909789,36.60309242
6685724,영상식당,음식,3611035025,세종특별자치시 장군면 대학길 214-3,127.2120607,36.45723128
6686467,대웅장여관,숙박,3611035021,세종특별자치시 장군면 장척로 399,127.2049935,36.49706338
6729789,중국식품,음식,3611025021,세종특별자치시 조치원읍 보람길 5,127.2967017,36.600639
16151329,금자매어탕국수,음식,3611037022,세종특별자치시 전의면 운주산로 1168,127.2073925,36.67967211
6730806,다모토리,음식,3611025028,세종특별자치시 조치원읍 행복길 10-1,127.2909789,36.60309242
6731534,피자헛,음식,3611025030,세종특별자치시 조치원읍 충현로 3,127.2989474,36.58962145
7043012,아루마루,소매,3611025027,세종특별자치시 조치원읍 새내로 60-1,127.2989794,36.5972008
24494677,현진화물자동차매매상사,소매,3611039023,세종특별자치시 소정면 세종로 4683,127.1641473,36.72842782
16129689,피자미뇽,음식,3611011200,세종특별자치시 고운서길 13,127.2345465,36.50544871
6690500,대산핸드백,소매,3611025022,세종특별자치시 조치원읍 장안로 3,127.3015583,36.60124433
10022877,자연식건강원,소매,3611025033,세종특별자치시 조치원읍 봉산로 126,127.2775452,36.60771604
2936442,하병공,소매,3611036031,세종특별자치시 연서면 용연로 485-5,127.2296678,36.55727311
25905498,덕이식당,음식,3611035031,세종특별자치시 세종특별자치시 장군면 의당전의로 613-4,127.1895397,36.53185438
17939927,골드마트,소매,3611010200,세종특별자치시 세종특별자치시 한누리대로 1974,127.3016593,36.48819648
23247826,베베비엔비피자치킨,음식,3611025034,세종특별자치시 조치원읍 원마루길 16-1,127.2915286,36.60898958
16179180,모즈헤어,생활서비스,3611025031,세종특별자치시 조치원읍 허만석로 60,127.2977252,36.58636991
15503342,기단직업소개소,생활서비스,3611025027,세종특별자치시 세종특별자치시 조치원읍 새내4길 72,127.3027986,36.59755665
25813275,가마명가,음식,3611035024,세종특별자치시 장군면 봉안산소골길 3,127.2206168,36.49966284
22035307,태고비철,소매,3611025027,세종특별자치시 조치원읍 장안2길 106,127.3030421,36.59657576
16228422,키즈스피치센터한울,학문/교육,3611025029,세종특별자치시 세종특별자치시 조치원읍 대첩로 25,127.2933416,36.59527497
22036429,개별용달,생활서비스,3611037030,세종특별자치시 전의면 오얏고지길 27,127.2064566,36.67384419
22036434,코스모스의상실,소매,3611025025,세종특별자치시 조치원읍 새내로 90-2,127.2985307,36.59984771
22036435,지엠대우오토앤테크놀로지,소매,3611031023,세종특별자치시 연기면 공단로 6,127.2672869,36.54470399
20113599,밀마을,음식,3611025021,세종특별자치시 조치원읍 으뜸길 228,127.2970495,36.6017225
16154590,제이어스헤어,생활서비스,3611011200,세종특별자치시 고운서길 14,127.2349009,36.50573036
22035496,고려대운동가방부,소매,3611025034,세종특별자치시 조치원읍 세종로 2511,127.2910008,36.61169005
22035659,삼성모터스,소매,3611025032,세종특별자치시 조치원읍 세종로 2685-21,127.2885654,36.62734747
20726257,엔젤공인중개사,부동산,3611036021,세종특별자치시 연서면 세종로 2127,127.2919539,36.57712541
25735657,하나로마트,소매,3611036033,세종특별자치시 연서면 봉암길 146-4,127.2837072,36.56265677
23369338,서독안경원,소매,3611025021,세종특별자치시 조치원읍 조치원5길 2,127.2993644,36.60159194
22033062,등과원고시촌,학문/교육,3611038028,세종특별자치시 전동면 동막골길 123-2,127.2348347,36.65060788
22904623,배달뚝배기,음식,3611025025,세종특별자치시 조치원읍 새내8길 49,127.3011024,36.59973665
22029574,평동쌀상회,소매,3611025026,세종특별자치시 조치원읍 장안2길 19,127.302695,36.60037682
6088045,대한전자,소매,3611034021,세종특별자치시 금남면 용포로 70,127.2812831,36.46484192
23380996,호박넝쿨,음식,3611025021,세종특별자치시 조치원읍 새내11길 7,127.2975718,36.60205903
23343194,비비붐네일,생활서비스,3611025028,세종특별자치시 조치원읍 행복1길 13,127.2914009,36.6021757
20127237,365행복케어,소매,3611025028,세종특별자치시 조치원읍 충현로 90,127.295967,36.59662429
22033233,이화부동산,부동산,3611025030,세종특별자치시 조치원읍 도장말길 42-1,127.296767,36.59097845
22033921,행정스틸,소매,3611037027,세종특별자치시 전의면 취금헌로 471,127.2090644,36.7097919
24387440,태광철강,소매,3611039023,세종특별자치시 소정면 매실로 614,127.1689207,36.72700134
15499871,길사랑공인중개사사무소,부동산,3611011400,세종특별자치시 세종특별자치시 보람로 95,127.2617592,36.51757937
16098579,소랑,음식,3611034038,세종특별자치시 금남면 금남구즉로 110-9,127.2900575,36.47290634
22025839,전의제일고물상,소매,3611037026,세종특별자치시 전의면 운주산로 1398,127.184488,36.68195968
20754496,월드부동산,부동산,3611010600,세종특별자치시 노을3로 14,127.2571609,36.48234018
22027830,가인공인중개사,부동산,3611037021,세종특별자치시 전의면 금지1길 2,127.1967983,36.68062848
22029024,청솔종합씽크,소매,3611037021,세종특별자치시 전의면 운주산로 1215,127.2018452,36.67946383
11735938,SK충전소세종,생활서비스,3611011500,세종특별자치시 정안세종로 1567,127.247574,36.52967517
22027843,귀뚜라미보일러,소매,3611037022,세종특별자치시 전의면 왕의물로 40,127.2042975,36.68252626
24012823,그린주유소,생활서비스,3611025032,세종특별자치시 조치원읍 세종로 2706,127.2899611,36.62755406
22027135,제일입시학원,학문/교육,3611038026,세종특별자치시 전동면 모시터길 16-1,127.2694685,36.6237713
22031984,선일상사,소매,3611025027,세종특별자치시 조치원읍 새내5길 5-1,127.2983241,36.59798099
22028540,신흥전업사,소매,3611025025,세종특별자치시 조치원읍 새내로 86-1,127.2985454,36.59946028
22028546,대우자동차조치원바로코너,생활서비스,3611025030,세종특별자치시 조치원읍 충현로 21-1,127.2983536,36.59102384
16129806,청사추어탕,음식,3611011000,세종특별자치시 갈매로 351,127.262186,36.49496142
24074206,대영건업,소매,3611025031,세종특별자치시 조치원읍 뒤골길 34,127.294328,36.58514222
22029243,전의영농꽃직매장,소매,3611037021,세종특별자치시 전의면 읍내길 2,127.2045749,36.67949111
22029244,봉암상포사,생활서비스,3611036033,세종특별자치시 연서면 당산로 370-8,127.2840427,36.56383036
22029908,이벤트세종BF,생활서비스,3611038027,세종특별자치시 전동면 상소골길 75,127.2435042,36.62870106
22030585,연기군장애인체육회,스포츠,3611025027,세종특별자치시 조치원읍 산책2길 45,127.3019269,36.59506421
22031299,공단복지회관매점,소매,3611036032,세종특별자치시 연서면 공단로 143,127.2717612,36.55231961
22033576,자연농원,소매,3611037026,세종특별자치시 전의면 운주산로 1410-1,127.1808841,36.6831155
22034282,대신부동산,부동산,3611025030,세종특별자치시 조치원읍 즘판길 14,127.297708,36.59073165
22029927,전의애견센터,소매,3611037021,세종특별자치시 전의면 이적골길 29,127.2008743,36.68354872
20732149,윤전선,소매,3611031022,세종특별자치시 연기면 세종로 1845,127.2784284,36.55487452
16222601,빛나유통,소매,3611025027,세종특별자치시 조치원읍 새내1길 17,127.2983628,36.59617881
22024838,세이브,음식,3611037022,세종특별자치시 전의면 운주산로 1168,127.2073925,36.67967211
22025528,상동고물상,소매,3611038024,세종특별자치시 전동면 상석곡길 97,127.2526536,36.65846228
22024919,낚시백화점,소매,3611025030,세종특별자치시 조치원읍 충현로 58-16,127.2978378,36.59490501
16165725,광목이야기,소매,3611010700,세종특별자치시 한누리대로 311,127.2558403,36.49206514
16165796,시스템,생활서비스,3611011000,세종특별자치시 가름로 232,127.2649144,36.49561813
15524382,대원갈비,음식,3611025028,세종특별자치시 세종특별자치시 조치원읍 충현로 191,127.2939532,36.60542618
25747313,태백식당,음식,3611025031,세종특별자치시 조치원읍 허만석로 33,127.2952445,36.58512061
11717105,세븐일레븐세종연기당산점,소매,3611031021,세종특별자치시 연기면 당산로 147,127.2786176,36.54653945
22924029,큰집감자탕,음식,3611034021,세종특별자치시 금남면 용포로 43,127.2803675,36.46250223
24035792,대한목재,소매,3611025027,세종특별자치시 조치원읍 번영1길 11,127.2993794,36.59622985
20453678,이서방양념치킨,음식,3611031021,세종특별자치시 연기면 당산로 117,127.2765814,36.54449938
15524763,대화철물,소매,3611025022,세종특별자치시 세종특별자치시 조치원읍 조치원로 65,127.3036235,36.60277045
20750710,그린종합가구,소매,3611025030,세종특별자치시 조치원읍 허만석로 68-9,127.2983545,36.58721174
16143569,수피아스킨앤바디,생활서비스,3611025032,세종특별자치시 조치원읍 봉신길 149,127.2860775,36.61584225
24353277,제이씨전자,소매,3611039023,세종특별자치시 소정면 세종로 4726,127.1679954,36.73078884
16106721,사임당화장품,소매,3611037021,세종특별자치시 전의면 운주산로 1229,127.2004559,36.67965278
15497173,강동공인중개사사무소,부동산,3611011300,세종특별자치시 세종특별자치시 보듬3로 74,127.2518973,36.51210162
16166632,커피예술,음식,3611010700,세종특별자치시 한누리대로 211,127.259471,36.4835081
16166883,슈슈앤크라세종,소매,3611011300,세종특별자치시 아름서1길 13-12,127.2431935,36.51165018
16166143,피엘,스포츠,3611011300,세종특별자치시 달빛1로 311,127.2525939,36.51976633
15499490,금성정육코너,소매,3611025024,세종특별자치시 세종특별자치시 조치원읍 새내로 155,127.2970471,36.6056878
16166586,청년다방,음식,3611011100,세종특별자치시 달빛로 43,127.2500229,36.50271718
5625202,세븐일레븐,소매,3611033021,세종특별자치시 부강면 부촌길 60,127.366219,36.53141906
15489251,강촌춘천닭갈비,음식,3611010600,세종특별자치시 세종특별자치시 노을3로 19,127.260071,36.48143901
16179085,라라헤어S,생활서비스,3611010700,세종특별자치시 한누리대로 321,127.2559544,36.49296708
25866679,하나로마트,소매,3611035021,세종특별자치시 세종특별자치시 장군면 장척로 418,127.2067386,36.49778696
16223153,세종도서협동조합,생활서비스,3611011300,세종특별자치시 아름서길 3,127.2433778,36.51221912
22020098,창성가스,소매,3611037021,세종특별자치시 전의면 의당전의로 958-21,127.200957,36.67663716
25894305,하나로마트,소매,3611038021,세종특별자치시 세종특별자치시 전동면 전동로 21,127.2678837,36.65538465
15544659,꼬마족발,음식,3611025021,세종특별자치시 조치원읍 조치원6길 13-1,127.2997833,36.60099961
16098531,아맛나슈퍼,음식,3611025032,세종특별자치시 조치원읍 섭골길 74,127.2870962,36.61690276
4743633,영진건재,소매,3611025024,세종특별자치시 조치원읍 새내로 149,127.2972526,36.60521137
4791661,나무바,음식,3611025028,세종특별자치시 조치원읍 행복5길 31-1,127.2931398,36.605151
4852200,교동태권도,학문/교육,3611025024,세종특별자치시 조치원읍 새내로 142,127.2978176,36.60453879
16128536,도담도담떡방,음식,3611011400,세종특별자치시 보듬4로 9,127.2606407,36.51309339
15564697,계탄집,음식,3611025034,세종특별자치시 세종특별자치시 조치원읍 섭골길 35-1,127.2895273,36.61390725
16165956,브라운힐스커피숍,음식,3611010600,세종특별자치시 노을3로 84,127.2553148,36.47932761
4796381,착한고기,음식,3611025030,세종특별자치시 조치원읍 죽림로 60,127.2981322,36.59201387
25888592,하나로마트,소매,3611034030,세종특별자치시 세종특별자치시 금남면 금남구즉로 489,127.3299525,36.48039187
15490814,개별용달,생활서비스,3611025030,세종특별자치시 세종특별자치시 조치원읍 산막2길 7,127.2971281,36.59182771
20814688,우리들피아노,학문/교육,3611010600,세종특별자치시 누리로 59,127.2490499,36.47515174
24429680,효성철물전기,소매,3611039023,세종특별자치시 소정면 궁리길 16-3,127.1595587,36.72623268
16229779,금용,음식,3611033021,세종특별자치시 세종특별자치시 부강면 부강1길 27,127.3676386,36.53125536
